"action","old_path","new_path","sha256","bytes","reason"
"moved","gen_26_05/03_process_boards/trixig_260526_u075_to-hovudelement-detail.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u075_to-hovudelement-detail.png","4123aca5323ed0497d79a02ce0614802a4e2756b7feebce8c1c05c9230358a8e","1301694","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u085_motor-battery-modules.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u085_motor-battery-modules.png","bc8fe52ca3e2a687318926c147e09b2db9abbf392f5b46fbb7da6f0865066ea4","1758826","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u086_internal-split-layout.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u086_internal-split-layout.png","f1cb4b9f355c3b466ec98077eef36d2ee910b328ea31fb1e8aa77300b1b5e0bf","1867291","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u095_grunnstruktur-options.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u095_grunnstruktur-options.png","9b90f7287ac5f434bad77fd15e1fe68c1a31bbaa2b32f675822a986ea537d05e","1075455","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u153_soft-waist-capsule-set.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u153_soft-waist-capsule-set.png","0af1b130aee8d50964ffb722cb3795e103b07c8e80937019e3ef5d27db7277b5","2031901","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u154_segmented-cylinder-set.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u154_segmented-cylinder-set.png","f3c52ac1442ccf464311577bfcd597209e6309dd129467473359cdd8c4565443","1994248","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u156_large-mixed-form-board.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u156_large-mixed-form-board.png","9403ddc05bab502d5cda62843c854a465b341e9a98790964af8ee0ee1be1d179","1869111","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u159_capsule-ideation-board.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u159_capsule-ideation-board.png","59edd93ff7f92733df92d77f59d7ad229a203c2da12a8727e56ffcf56c513910","2035253","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u172_white-block-form-study.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u172_white-block-form-study.png","ea26515f783c7df947c7b0ed90f549e58a494f68cba737952f9284a2ed461c52","1143771","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u203_inline-side-bay.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u203_inline-side-bay.png","d07555360943d0745bc634430dbb0b322b5df8d4e0e6bf0cbde330fc7ba67bcf","1349873","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u233_oval-loop-large.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u233_oval-loop-large.png","e2f6d9f5b53f1277a29ebaf067c88ad6e41861ae9672624848fc1827665383bc","1069065","move_generated_batch"
"moved","gen_26_05/08_variant_renders_dark/trixig_260526_u226_dark-soft-pistol.png","assets/generated/gen_26_05/08_variant_renders_dark/trixig_260526_u226_dark-soft-pistol.png","44942a328d8acaf06f00bc2f20849396ec77b224b99716186a0e4a07d68a3a53","1113179","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u004_black-horizontal-top.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u004_black-horizontal-top.png","27506ff256a5e513c969d6eae25055e0b778ea3e9f3bc6b59a712efe25697893","1045253","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u076_tre-hovudelement-detail.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u076_tre-hovudelement-detail.png","b2b17f289da9a62810d98f6332999636332ed256120bfbd6b5de4afaa9b0a460","1574088","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u135_render-reference-matrix.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u135_render-reference-matrix.png","4e7045c6aecff54f75a616dfb6c0205df902be13950e32cde4251c2f9b8d1dc2","1543309","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u137_white-battery-form-grid.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u137_white-battery-form-grid.png","edee6529e7d6a920204d564b962c2c29434f3fa2000f419d5ac4ebe81f843f77","1507611","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u138_grey-shell-outline-grid.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u138_grey-shell-outline-grid.png","0c463e51dbc25f39f5d30e4940d0257e4d4966cc56e1072ce04b86530dc74030","1311490","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u144_capsule-accessory-cases.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u144_capsule-accessory-cases.png","a3aadc5ec36bee61bb686d6ebf335befc9d5c75fc425d59361403f45041c5837","2005491","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u146_inline-capsule-exploded.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u146_inline-capsule-exploded.png","bee644df0ee58364c367ac6a20c93024614e4a8c6657ef95947abbe9267f1b58","1903923","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u151_black-white-capsule-set.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u151_black-white-capsule-set.png","2641cb0cc63d5c78bd3a53e0b50ece72b12646760f6a6798b66dadbd2c25ff0c","1969468","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u155_dark-inline-capsule-set.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u155_dark-inline-capsule-set.png","d3463c30c84d5a0e85b3f32be25ea8b3f1352e7485d16d44317f1a2dbce560db","2070624","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u158_component-catalog-board.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u158_component-catalog-board.png","6a3249318a3f3364842532b69322cce4b245bb1826e2f7304940a2e431b00c67","1999428","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u210_hinged-oval-body.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u210_hinged-oval-body.png","729750d1846705795ae6375376b2231dd0217c63a746e215340a4389ee84488c","1062112","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u216_sage-soft-pistol.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u216_sage-soft-pistol.png","3ae978834d7f2145f3dcf46e3a041865a97400d1099ca70fe48ae59b95022f9b","1377535","move_generated_batch"
"moved","gen_26_05/08_variant_renders_dark/trixig_260526_u219_dark-classic-side.png","assets/generated/gen_26_05/08_variant_renders_dark/trixig_260526_u219_dark-classic-side.png","0df88b8565ca18845163cd3a7ecf49e04b49ef47bfa6bb12df12fb0cbc581c98","933875","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u009_black-exploded-parts.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u009_black-exploded-parts.png","720ea271bb0194e483078b33ed987e6da4a5947d87f83a0082bae141f9d55cc8","1742252","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u018_motor-battery-module.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u018_motor-battery-module.png","eb1fa0a7e958126917ad757ea97282c8ebda1ed19468d1faff851b37c4a6962a","1309584","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u126_tjalve-comparison-lineup.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u126_tjalve-comparison-lineup.png","cea087c457e230c2659eee0a138d68073def8514fda8b2ee907ae6a7ab49eb13","1719026","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u056_twenty-batteritilgangar.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u056_twenty-batteritilgangar.png","304a5855df2ce35a77f9b1161e2b8fef50fc84cc57c4fcc23e7a8818b0a2319e","1157762","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u057_twenty-to-six-shortlist.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u057_twenty-to-six-shortlist.png","2d4e43db19f4f11f13cb735c0e045682001953122f4c87c55a71042a332d3283","1342820","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u117_inline-exploded-overview.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u117_inline-exploded-overview.png","628565441cb63c6d8b70b6436499195c66a75244aef89f6e5280c0ba474ddf73","1160092","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u174_angled-hinge-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u174_angled-hinge-side.png","2cf73b5d80fbea6952ea680d9f9e848d9c96aa13a8364c7ec647b22628836b54","1083268","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u198_capsule-loop-hole.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u198_capsule-loop-hole.png","fcc4e49160234801d86c283c08ba856af35fab357e0e0486e3e070d1d5aed806","1293081","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u213_folded-baton-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u213_folded-baton-side.png","b5c0e16d6f78c8e8d1cee837a6e5807245cea357b5ea3bb99817743de8eed2ce","1273601","move_generated_batch"
"moved","gen_26_05/08_variant_renders_dark/trixig_260526_u221_dark-boxy-pistol-a.png","assets/generated/gen_26_05/08_variant_renders_dark/trixig_260526_u221_dark-boxy-pistol-a.png","a7a4d30465b7f086ea52ce96880e18eea1c70d998fce57a60360472622775f7e","1018063","move_generated_batch"
"moved","gen_26_05/08_variant_renders_dark/trixig_260526_u223_dark-boxy-pistol-b.png","assets/generated/gen_26_05/08_variant_renders_dark/trixig_260526_u223_dark-boxy-pistol-b.png","71ae62e02778671422505d90d98b331084b62b101b19d366194efce13e7b8a5c","962964","move_generated_batch"
"moved","gen_26_05/08_variant_renders_dark/trixig_260526_u225_dark-boxy-render-c.png","assets/generated/gen_26_05/08_variant_renders_dark/trixig_260526_u225_dark-boxy-render-c.png","70879246dae8645f94a93b9cf71dc55ab3b0bddfea036054775efb893f7674fb","1176614","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u016_black-cutaway-battery.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u016_black-cutaway-battery.png","ff23c20325a9cd3bd902f0b1aff24a85834ac65f9eb7ce54e0af76c2154943b6","1152318","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u017_black-exploded-system.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u017_black-exploded-system.png","48ec558f489761bdfeb7c92dc23cc9aabd63d0097ac1bd574f6f6e0bd382ad6c","1456321","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u021_translucent-side-pack.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u021_translucent-side-pack.png","6f811d5a43253d28e70d17372cadd34736573496776660a220741e4534ff1f6b","1291673","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u030_translucent-side-grey.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u030_translucent-side-grey.png","444ee4f46860ac1b76c62f4bfd583a1de63d6e3f7a0299ce8f6165891651fdcf","1332749","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u171_grunnstruktur-forms-board.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u171_grunnstruktur-forms-board.png","e3c799d5957d794f5cdf59264ccc8583984a4de38d476842b840055253f9efdd","1345606","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u084_trigger-housing-variants.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u084_trigger-housing-variants.png","3e845615e53f66c547efc09ef13ac9690fa891604875ea9cacf4efb47e87e4fb","1850036","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u099_sok-vurdering-val-matrix.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u099_sok-vurdering-val-matrix.png","a8ddafca102b3d6bbb52bf239becacf4941e853cba40794f4a96433137ed5378","1338003","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u124_tjalve-sok-vurdering-val.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u124_tjalve-sok-vurdering-val.png","04fb89c480a63c4ecb91efd4ce361ace87484a7b67b6b7c9393422503df46471","1287412","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u129_evaluation-choice-matrix.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u129_evaluation-choice-matrix.png","4d4826025a2569b3dd031d4a8308715b7604aa8261c044eae600a68c81c7f4d7","1786272","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u134_black-white-render-lineup.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u134_black-white-render-lineup.png","1f501fb5bc0fa982a8411c5f12c0a69a0275a9552da2c0faa37ef5710c62f3b7","1325122","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u157_square-loop-concept-board.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u157_square-loop-concept-board.png","ee7a6aa39544634660f36e3c874d80965961478ab88761743cfa12e1fa090211","1682673","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u239_capsule-case-variant-grid.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u239_capsule-case-variant-grid.png","962404c1cb89bd275680e36bf7442050c0b1f339f39b45a14cabbf6921cca2ee","2026186","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u175_upright-hinge-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u175_upright-hinge-side.png","e286dd199319520390a85adb9730073f739af3ca2fbf2dc5b3140128e0c78b8e","1086765","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u176_cone-cylinder-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u176_cone-cylinder-side.png","fefd7261b06701c6e893996272958d25d4527d40144348d730c71e8c4d4048df","1037336","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u180_vertical-loop-grip.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u180_vertical-loop-grip.png","d3e2d3601d7fa54318db87f22fb2510137540738996439e98541276742e3a680","1097857","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u188_curved-handle-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u188_curved-handle-side.png","f5e57c29974ae9e7a054b991d79cc53b66bd7e52692957b3a18e3b261288cbb1","1828433","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u190_folding-angle-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u190_folding-angle-side.png","a36a01d393efb9551758d1cea5f824bfe8544bc7b2393ff1cdb2faa0bd4a00c9","1065098","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u195_folded-low-profile.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u195_folded-low-profile.png","8274f109e1c335802841782fb493a52ddc8fc2505696c886e4f70b5c5703c936","1117459","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u200_vertical-slim-loop.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u200_vertical-slim-loop.png","931b01e12884860dbcfc8082380045d6d62d2a79742f75afb1dd790e2efe16ab","1299319","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u211_blue-battery-stick.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u211_blue-battery-stick.png","ac0d42bcc77983d37b7e0e0a6540051c27a776a57dc542c481cdc1922ac0e386","1180814","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u215_black-keyhole-grip.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u215_black-keyhole-grip.png","017311eb13932ad5a53ac69d7efff57f9923a8ad7565e62b7dda37f8123e190f","1379292","move_generated_batch"
"moved","gen_26_05/08_variant_renders_dark/trixig_260526_u229_dark-square-profile.png","assets/generated/gen_26_05/08_variant_renders_dark/trixig_260526_u229_dark-square-profile.png","b2c433564f8184c167d177aa286c0b53c284e706544c2817d474201e823eac98","1129600","move_generated_batch"
"moved","gen_26_05/08_variant_renders_dark/trixig_260526_u230_dark-classic-pistol.png","assets/generated/gen_26_05/08_variant_renders_dark/trixig_260526_u230_dark-classic-pistol.png","fa297dae897e4d0fd390ca7a01cdee89091b7be8de60ca9d60b35394fe066367","1041361","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u019_white-side-motorhandle.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u019_white-side-motorhandle.png","d3fc643b5548361a4f4ee2d3c1dd8a5e5d98c1e30b2697a0d4c054c43f396c8b","1301749","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u020_white-open-translucent.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u020_white-open-translucent.png","943e7b8dddef564066bd3bd4ed0c764ca1ec60b7e385d03246ba03d33190aeb7","1323964","move_generated_batch"
"moved","gen_26_05/05_concept_presentations/trixig_260526_u106_concept-05-arc-grip.png","assets/generated/gen_26_05/05_concept_presentations/trixig_260526_u106_concept-05-arc-grip.png","3a7b3c0fd06b17bd75c70f7f37f86aad7643cd12e5a4b6001e56a02165230e85","1722905","move_generated_batch"
"moved","gen_26_05/05_concept_presentations/trixig_260526_u110_concept-09-soft-arc.png","assets/generated/gen_26_05/05_concept_presentations/trixig_260526_u110_concept-09-soft-arc.png","29fbab8dd10126025322bc3c05b3624734bdbda2995c05eef93fa5e8a0c6e32a","1735605","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u165_cylinder-bay-render.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u165_cylinder-bay-render.png","39902ebb498dee0e3a4ab71432ffd06cf27b69047dff6697391460f9ec176553","1158407","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u169_handle-ring-concept.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u169_handle-ring-concept.png","5c5d7d6d01b2a2a1d061acbd1136f86455fc0fa249c552293a2a8eaee354c8d1","1219077","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u173_vertical-hinge-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u173_vertical-hinge-side.png","08462fd01a14cd9fb305adfbe423e5ad71f185b90a510eb9afdfe0abef419899","1077121","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u179_upright-black-hinge.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u179_upright-black-hinge.png","8579760d998ca17e4071de1b16c1270139fadb46534b59ec1af0bc2329fdf699","1141383","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u187_upright-hinge-close.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u187_upright-hinge-close.png","153cee7536291bc7edf4a3c3101d8d73f0c829e9508785f057e152ca70300d90","1278137","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u193_inline-extended-top.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u193_inline-extended-top.png","e0950050c9659eaa6139d9057a27e5acb7ce89f77de3b6688e104406c636ac23","1128278","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u199_angular-loop-handle.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u199_angular-loop-handle.png","54f760d917166ce3ca6aff00a0d5f9fead8829f00063d8f90dd84db68c4dfc1c","1233973","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u204_compact-pistol-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u204_compact-pistol-side.png","1b537e5c105ece66fc714b9cc5cf2d844fc0896ed0297c1e029ba053c30b1770","1307312","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u205_angled-inline-hinge.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u205_angled-inline-hinge.png","2d605c1935e25fb8064cd010af9643132ef860c529544eb81727a8b4804e7d1e","1407246","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u208_slim-stick-diagonal.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u208_slim-stick-diagonal.png","fa83aa67040a67cd206c2e1d33d754a7a12efd93d481e6f4f14440d1eea838ec","921913","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u218_compact-barrel-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u218_compact-barrel-side.png","d5eaa9788ed8d6c4890001cdcb182a72ed4c28e50ea808634e82aaa497e2ab23","1634471","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u127_tjalve-totalform-directions.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u127_tjalve-totalform-directions.png","2da3bd121f27debe23a9a1401c41ec7c7850a418298e7ae4366458eed3207db1","1763513","move_generated_batch"
"moved","gen_26_05/05_concept_presentations/trixig_260526_u102_concept-01-slim-hook.png","assets/generated/gen_26_05/05_concept_presentations/trixig_260526_u102_concept-01-slim-hook.png","1419eac709b094689f346656de04b4bc45cbbf0ef0d7f79f6e004dd865cc84dd","1561292","move_generated_batch"
"moved","gen_26_05/05_concept_presentations/trixig_260526_u105_concept-04-stick-bar.png","assets/generated/gen_26_05/05_concept_presentations/trixig_260526_u105_concept-04-stick-bar.png","020a87a7143632d9d3f32c9d5f6e1cc60e603ae3b2476b989c652ec9797b7995","1640134","move_generated_batch"
"moved","gen_26_05/05_concept_presentations/trixig_260526_u107_concept-06-ring-tail.png","assets/generated/gen_26_05/05_concept_presentations/trixig_260526_u107_concept-06-ring-tail.png","cd0d1d9d0ea6750538c073f6c8ae45ee4cc0752b21ea70dc3e01ecf67ab74eaf","1732772","move_generated_batch"
"moved","gen_26_05/05_concept_presentations/trixig_260526_u108_concept-07-flat-rail.png","assets/generated/gen_26_05/05_concept_presentations/trixig_260526_u108_concept-07-flat-rail.png","f01bd1e107076d46a9575f5cb2df340ba3f2ced75b077f4efa5319b06e59ac54","1703258","move_generated_batch"
"moved","gen_26_05/05_concept_presentations/trixig_260526_u238_loop-body-pair-board.png","assets/generated/gen_26_05/05_concept_presentations/trixig_260526_u238_loop-body-pair-board.png","12b7c5aeea4ee9a184d084f09f3667561306e8f317cdf06bc0d7c3a0d56bdeb2","1062442","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u142_blue-white-product-sketches.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u142_blue-white-product-sketches.png","3e1b4af0fd912e6b7c2ecc746bc277ba57a9ba8b2bb1d26356e83675dcef8660","1932362","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u143_white-pistol-usage-sketches.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u143_white-pistol-usage-sketches.png","912a513f309146cf27c6e674ae3667cbe80bc5f6f18d8b9bdf0ff7ff7d7b5108","1808507","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u182_vertical-stick-front.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u182_vertical-stick-front.png","8fa702c6c5b7b6da82ae7bd3cd603594c7866ead1643c866cd457143d1d80d60","1111155","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u196_vertical-stick-strap.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u196_vertical-stick-strap.png","dd5ecdda6432ad58db648e4d2a7602d16a1288ee55b240c933efa77cb86c72e5","1145571","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u206_straight-folded-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u206_straight-folded-side.png","f4bcf0011101ce893ffdd7e917a7dcb4791ff99e40ca63f6994a451e299a8831","1441009","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u207_upright-side-control.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u207_upright-side-control.png","112639ae96a1364409aec5857d09a6135c42c34e50b6f7e03fc4156aa3939e1f","1323258","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u209_folded-open-cylinder.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u209_folded-open-cylinder.png","b61a25ea176832608b9e92f6486b5bcc96c54274c444914537cdf0ac5e1699e5","1107391","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u212_tapered-capsule-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u212_tapered-capsule-side.png","a7f8ebeb2f5c99fdb658b378732f2333675e14b8314716cb6135b291050de504","1219827","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u217_vertical-curved-back.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u217_vertical-curved-back.png","8f6d09709f56626a4bf15955dde7f527ccea1e1f5b13d40bff009989362b16fb","1299052","move_generated_batch"
"moved","gen_26_05/08_variant_renders_dark/trixig_260526_u227_dark-rectangular-grip.png","assets/generated/gen_26_05/08_variant_renders_dark/trixig_260526_u227_dark-rectangular-grip.png","1fca3eeb811e032dc84aa7ee3e51387df19f28a83dd6ef9aa6110a02fcd5cd8e","1179724","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u028_translucent-handle-motor.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u028_translucent-handle-motor.png","7e65dad4a84783275168377f34a9316fa55a034968dce12374540b304b40a515","1357509","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u161_rectangular-hoop-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u161_rectangular-hoop-side.png","0836e7007392aaad2ccdc98d6695462936ac521f62f0084ab7d6d5d2d11c52b5","983316","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u164_angled-cylinder-wrist.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u164_angled-cylinder-wrist.png","557af4085ef70b2a86f9c360880fad92d8fdf33839a49782230ccf8e899a41b9","1122187","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u186_pistol-cylinder-hinge.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u186_pistol-cylinder-hinge.png","a06d76c7073b333012ff704e8e0639a5ce1707e9f86dcb25877b1c0e938e2a58","1120439","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u202_upright-classic-front.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u202_upright-classic-front.png","317691fd594ba4698688b01eb667c3aa92d4875b3f0aa47f05677c62121cef98","1185246","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u232_modular-cylinder-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u232_modular-cylinder-side.png","f6ada96b94777175a90cfa88fbdb053a3494401ae59a9aea516ca176dbf735aa","1270708","move_generated_batch"
