"unique_id","old_relative_path","new_relative_path","folder","slug","sha256"
"U222","ChatGPT Image May 26, 2026, 04_41_15 AM (2).png","08_variant_renders_dark/trixig_260526_u222_dark-loop-body.png","08_variant_renders_dark","dark-loop-body","e2b43ee7eec2d3e0f76bf7fc91d411591eaaf8dc0a32f24b3cdbbae70010a001"
"U223","ChatGPT Image May 26, 2026, 04_41_13 AM (1).png","08_variant_renders_dark/trixig_260526_u223_dark-boxy-pistol-b.png","08_variant_renders_dark","dark-boxy-pistol-b","71ae62e02778671422505d90d98b331084b62b101b19d366194efce13e7b8a5c"
"U224","ChatGPT Image May 26, 2026, 04_41_15 AM (3).png","08_variant_renders_dark/trixig_260526_u224_dark-tall-body.png","08_variant_renders_dark","dark-tall-body","b072b0d002ba7f465d03de597b810d0555543baf8e54b19d6ce188224d126c75"
"U225","ChatGPT Image May 26, 2026, 04_41_15 AM (5).png","08_variant_renders_dark/trixig_260526_u225_dark-boxy-render-c.png","08_variant_renders_dark","dark-boxy-render-c","70879246dae8645f94a93b9cf71dc55ab3b0bddfea036054775efb893f7674fb"
"U226","ChatGPT Image May 26, 2026, 04_41_14 AM.png","08_variant_renders_dark/trixig_260526_u226_dark-soft-pistol.png","08_variant_renders_dark","dark-soft-pistol","44942a328d8acaf06f00bc2f20849396ec77b224b99716186a0e4a07d68a3a53"
"U227","ChatGPT Image May 26, 2026, 04_41_13 AM (2).png","08_variant_renders_dark/trixig_260526_u227_dark-rectangular-grip.png","08_variant_renders_dark","dark-rectangular-grip","1fca3eeb811e032dc84aa7ee3e51387df19f28a83dd6ef9aa6110a02fcd5cd8e"
"U228","ChatGPT Image May 26, 2026, 04_41_15 AM (6).png","08_variant_renders_dark/trixig_260526_u228_dark-polished-trapezoid.png","08_variant_renders_dark","dark-polished-trapezoid","12bd3736c71674416fc1dcc1e9e327fe8554afa616b7981189288b0b01027c60"
"U229","ChatGPT Image May 26, 2026, 04_41_16 AM.png","08_variant_renders_dark/trixig_260526_u229_dark-square-profile.png","08_variant_renders_dark","dark-square-profile","b2c433564f8184c167d177aa286c0b53c284e706544c2817d474201e823eac98"
"U230","ChatGPT Image May 26, 2026, 04_41_16 AM (1).png","08_variant_renders_dark/trixig_260526_u230_dark-classic-pistol.png","08_variant_renders_dark","dark-classic-pistol","fa297dae897e4d0fd390ca7a01cdee89091b7be8de60ca9d60b35394fe066367"
"U231","ChatGPT Image May 26, 2026, 04_41_16 AM (2).png","08_variant_renders_dark/trixig_260526_u231_dark-clean-pistol-side.png","08_variant_renders_dark","dark-clean-pistol-side","6efb7d9df278f2104518de7b308e14de4b7e704d4c526cda936b018a0e98cce3"
"U232","ChatGPT Image May 26, 2026, 04_43_47 AM.png","07_variant_renders_light/trixig_260526_u232_modular-cylinder-side.png","07_variant_renders_light","modular-cylinder-side","F6ADA96B94777175A90CFA88FBDB053A3494401AE59A9AEA516CA176DBF735AA"
"U233","ChatGPT Image May 26, 2026, 04_43_51 AM.png","07_variant_renders_light/trixig_260526_u233_oval-loop-large.png","07_variant_renders_light","oval-loop-large","E2F6D9F5B53F1277A29EBAF067C88AD6E41861AE9672624848FC1827665383BC"
"U234","ChatGPT Image May 26, 2026, 04_44_03 AM.png","07_variant_renders_light/trixig_260526_u234_rectangular-rail-cutaway.png","07_variant_renders_light","rectangular-rail-cutaway","A1A8299C4AB89D05F1CC697904FA4C8AA8948746A58688ABB1DCE6337324FAA7"
"U235","ChatGPT Image May 26, 2026, 04_44_10 AM.png","05_concept_presentations/trixig_260526_u235_formplus-screwdriver-board.png","05_concept_presentations","formplus-screwdriver-board","E23897B2E0B3AEE7A56AD687A5A9975122066E6556A70A0599F7B12564E1107A"
"U236","ChatGPT Image May 26, 2026, 04_44_54 AM.png","07_variant_renders_light/trixig_260526_u236_rectangular-loop-cutaway.png","07_variant_renders_light","rectangular-loop-cutaway","2A5993841F7200780C6811A035024E4A6A6A89629AD5B985186464655B906F68"
"U237","ChatGPT Image May 26, 2026, 04_45_10 AM.png","05_concept_presentations/trixig_260526_u237_saereigen-trygg-sjolvstendig.png","05_concept_presentations","saereigen-trygg-sjolvstendig","6159EB31BAA756339381533C9656A796E2B2E20018E9E192702552898D38AA22"
"U238","ChatGPT Image May 26, 2026, 04_45_11 AM (3).png","05_concept_presentations/trixig_260526_u238_loop-body-pair-board.png","05_concept_presentations","loop-body-pair-board","12B7C5AEEA4EE9A184D084F09F3667561306E8F317CDF06BC0D7C3A0D56BDEB2"
"U239","ChatGPT Image May 26, 2026, 04_45_09 AM (4).png","06_ideation_grids/trixig_260526_u239_capsule-case-variant-grid.png","06_ideation_grids","capsule-case-variant-grid","962404C1CB89BD275680E36BF7442050C0B1F339F39B45A14CABBF6921CCA2EE"
